id,year,country,region,incomegroup,lnexport,prhs,centrality,dstoi,lngdp,exportd_r,fdi_out_r,fixband_r,lnpatent,post2016,post2018,post2017,地域,收入,CCTPP,lngdp_squared,dstoi_squared,X,m0_sample,m0_fid_1,Y1_pystacked_1,D1_pystacked_1,m0_sample_1,productivity_d1,AI_d1,Tech_d1,techindex_d1,digit_d1,articles_d1,re_d1,culture_d1,inst_d1,secure_d1,fta_d1,ebit_mean,assets_mean,liabilities_mean,leverage_mean,ma_success_rate,ma_count,lnma_count,productivity_d3,PerData_d3,AI_d3,Tech_d3,techindex_d3,digit_d3,LWTariff,dlny
12,2015,IRL,Europe,High income,11.311575889587402,41.56235122680664,0.02455470897257328,0.8781004548072815,26.399250030517578,1.220962405204773,0.6499068140983582,0.2806546092033386,0.0021737590432167053,0.0,0.0,0.0,4,1,0,696.92041015625,0.7710604071617126,3.512401819229126,1,4,10.661155700683594,3.494737386703491,1,,0.0,0.0,0.94,2.912280701754386,14460.228666666666,0.02892278340650536,2.95985528442892,1.2682362386424284,0.0006435998795180723,0.4578313253012048,0.012329931685961585,0.21742088702081008,0.03252834641034336,0.0001793785685032769,0.957983193277311,119.0,4.787491742782046,,0.02702702702702703,0.0,0.0,0.94,2.912280701754386,2.0299999713897705,0.6749051213264465
12,2016,IRL,Europe,High income,11.294344902038574,42.331329345703125,0.023979146033525467,0.8781004548072815,26.424015045166016,1.2169556617736816,0.3132704198360443,0.2884362041950226,0.0021737590432167053,1.0,0.0,0.0,4,1,0,698.2285766601562,0.7710604071617126,3.512401819229126,1,1,10.312626838684082,3.448843479156494,1,,0.0,0.0,0.9022,2.8214285714285716,14890.079466666666,0.028089972395835733,2.95985528442892,1.1913216214296953,0.0016466359036144578,0.4578313253012048,0.009425568321973074,0.10111298638518464,0.015202095702548052,0.15306587740792396,0.9767441860465116,86.0,4.465908118654584,,0.02702702702702703,0.0,0.0,0.9022,2.8214285714285716,2.0199999809265137,1.17182195186615
12,2017,IRL,Europe,High income,11.417448043823242,40.39436340332031,0.023791378363966942,0.8781004548072815,26.541500091552734,1.2101688385009766,0.008783644065260887,0.2931351065635681,0.001709174015559256,1.0,0.0,1.0,4,1,0,704.4512329101562,0.7710604071617126,3.512401819229126,1,2,10.16117000579834,3.449950933456421,1,,0.043478260869565216,0.0,0.8202,2.711864406779661,15234.964133333335,0.031238943757180414,2.95985528442892,1.159169452545891,0.0048820387951807225,0.46987951807228917,0.005594125937394075,0.04230005193252592,0.013057342739363096,0.0004104582074975284,0.921875,64.0,4.174387269895637,,0.05405405405405406,0.043478260869565216,0.0,0.8202,2.7413793103448274,2.0899999141693115,-1.4807219505310059
12,2018,IRL,Europe,High income,11.566478729248047,40.989376068115234,0.023983707651495934,0.8561325669288635,26.678421020507812,1.2278470993041992,0.24577222764492035,0.295823335647583,0.0019701349083334208,1.0,1.0,1.0,4,1,0,711.7381591796875,0.732962965965271,3.424530267715454,1,4,8.385018348693848,2.757117748260498,1,,0.043478260869565216,0.08695652173913043,0.84,2.768292682926829,15788.882399999999,0.031979027777422994,2.95985528442892,1.179525777979016,0.008788456144578313,0.46987951807228917,0.006454695722244587,0.0720884481961293,0.01306423948537731,0.001841934423828765,0.9010989010989011,91.0,4.5217885770490405,,0.05405405405405406,0.043478260869565216,0.08695652173913043,0.84,2.753086419753086,1.9600000381469727,-0.06288917362689972
12,2019,IRL,Europe,High income,11.734553337097168,40.912845611572266,0.024065328761935234,0.8561325669288635,26.71303367614746,1.2787964344024658,-0.36080601811408997,0.2987220883369446,0.0015542060136795044,1.0,1.0,1.0,4,1,0,713.586181640625,0.732962965965271,3.424530267715454,1,4,8.579429626464844,2.826585054397583,1,,0.08,0.08,0.8574,2.737704918032787,16574.57706666667,0.027409741213963165,2.95985528442892,1.141569873911374,0.013605447228915664,0.4819277108433735,0.007656453081905676,0.10202007480463968,0.01649470351234809,0.0009512335497307893,0.8970588235294118,68.0,4.23410650459726,,0.08108108108108109,0.08,0.08,0.8574,2.737704918032787,1.8300000429153442,0.8108865022659302
12,2020,IRL,Europe,High income,11.917745590209961,40.913597106933594,0.024690691381692886,0.8561325669288635,26.777359008789062,1.3333719968795776,-0.21595443785190582,0.30659857392311096,0.002008063020184636,1.0,1.0,1.0,4,1,0,717.0269775390625,0.732962965965271,3.424530267715454,1,2,10.532878875732422,3.337526559829712,1,,0.34615384615384615,0.15384615384615385,0.8392,2.8285714285714287,17637.2388,0.024431648136347767,2.95985528442892,1.1710441073507498,0.016143549879518073,0.4819277108433735,0.0036359249445374656,0.08346925128616076,0.01416625240496821,0.0017082090566659103,0.9459459459459459,37.0,3.6375861597263857,,0.24324324324324326,0.34615384615384615,0.15384615384615385,0.8392,2.878787878787879,1.840000033378601,1.0723891258239746
12,2021,IRL,Europe,High income,12.003641128540039,41.665870666503906,0.02444291114807129,0.8561325669288635,26.946205139160156,1.3441479206085205,0.2849319279193878,0.31625163555145264,0.0019119170028716326,1.0,1.0,1.0,4,1,0,726.0979614257812,0.732962965965271,3.424530267715454,1,5,10.587237358093262,3.16896653175354,1,,0.35714285714285715,0.17857142857142858,0.8194,2.9076923076923076,,0.04323586140762114,2.95985528442892,1.1846189728183436,,0.4819277108433735,0.001604332424836629,0.06256472247061569,0.007143297916548218,0.0009942275492923187,0.8333333333333334,78.0,4.3694478524670215,,0.2702702702702703,0.35714285714285715,0.17857142857142858,0.8194,2.9076923076923076,1.4800000190734863,-1.6730138063430786
13,2014,ITA,Europe,High income,10.565579414367676,41.08199691772461,0.024749115109443665,0.8958319425582886,28.40205955505371,0.2910882830619812,0.009470938704907894,0.23842541873455048,0.2584299147129059,0.0,0.0,0.0,4,1,0,806.677001953125,0.8025148510932922,3.5833277702331543,1,4,10.752538681030273,3.58355450630188,1,99.407874,0.0,0.0,0.571,2.484375,13196.990533333334,0.03949066415109687,2.003725617845169,0.8497773747929525,0.0006805163855421688,0.4578313253012048,0.00021623372787878952,0.1207798489931786,0.004426072353154644,7.465560095453667e-08,0.9014084507042254,71.0,4.276666119016055,99.407874,0.02702702702702703,0.0,0.0,0.571,2.484375,1.4900000095367432,0.1857745200395584
13,2015,ITA,Europe,High income,10.412653923034668,41.93812942504883,0.024573005735874176,0.8958319425582886,28.23895835876465,0.2971598207950592,0.008398128673434258,0.24737593531608582,0.23847392201423645,0.0,0.0,0.0,4,1,0,797.4387817382812,0.8025148510932922,3.5833277702331543,1,2,10.387619972229004,3.58355450630188,1,100.0,0.0,0.0,0.5763,2.661290322580645,13615.1612,0.028915176345014306,2.003725617845169,0.854564764853202,0.0008720143373493975,0.4578313253012048,0.0003813390539935133,0.21553450728815124,0.008163803288188665,1.0491004483736706e-07,0.9253731343283582,67.0,4.219507705176107,100.0,0.02702702702702703,0.0,0.0,0.5763,2.661290322580645,2.0299999713897705,0.3647424876689911
13,2016,ITA,Europe,High income,10.414281845092773,41.95442581176758,0.02384844236075878,0.8958319425582886,28.26073455810547,0.29327890276908875,0.007277099881321192,0.25887614488601685,0.2181115746498108,1.0,0.0,0.0,4,1,0,798.6691284179688,0.8025148510932922,3.5833277702331543,1,3,10.491507530212402,3.5833277702331543,1,100.83169899999999,0.0,0.0,0.5684,2.59375,14048.773333333333,0.028092131394654468,2.003725617845169,0.8459587881437888,0.0018766409638554219,0.4578313253012048,0.00037599729363010193,0.2210496964165977,0.003706281543914801,-5.568020518456614e-08,0.8421052631578947,76.0,4.343805421853684,100.83169899999999,0.02702702702702703,0.0,0.0,0.5684,2.59375,2.0199999809265137,-0.05181378498673439
13,2017,ITA,Europe,High income,10.509319305419922,41.73751449584961,0.02415795810520649,0.8958319425582886,28.304882049560547,0.30733734369277954,0.006022113841027021,0.27642104029655457,0.2138751745223999,1.0,0.0,1.0,4,1,0,801.1663208007812,0.8025148510932922,3.5833277702331543,1,1,10.486298561096191,3.5833277702331543,1,102.02095599999998,0.0,0.0,0.6763,2.6545454545454548,14378.4276,0.031244827423140276,2.003725617845169,0.8329455896087147,0.007680382650602409,0.46987951807228917,0.00030003214777797984,0.12052008277602703,0.003596103838446545,3.6991691262984336e-08,0.9166666666666666,60.0,4.110873864173311,102.02095599999998,0.02702702702702703,0.0,0.0,0.6763,2.6545454545454548,2.0899999141693115,-0.79034823179245
13,2018,ITA,Europe,High income,10.577699661254883,40.718074798583984,0.02388303168118,0.8738640546798706,28.369110107421875,0.31353554129600525,0.018478592857718468,0.2865504026412964,0.2082211673259735,1.0,1.0,1.0,4,1,0,804.806396484375,0.7636383771896362,3.4954562187194824,1,5,10.552679061889648,3.4451489448547363,1,102.406322,0.0,0.09090909090909091,0.7524,2.7941176470588234,14915.016,0.03198226565338854,2.003725617845169,0.8313192728594557,0.012759172771084338,0.46987951807228917,3.811416473349955e-05,0.34514477516904657,0.006015748735899857,3.5614697274050645e-08,0.8395061728395061,81.0,4.406719247264253,102.406322,0.02702702702702703,0.0,0.09090909090909091,0.7524,2.7941176470588234,1.9600000381469727,0.5629334449768066
13,2019,ITA,Europe,High income,10.610390663146973,41.39702606201172,0.024171141907572746,0.8738640546798706,28.329803466796875,0.31602418422698975,0.016342179849743843,0.29250115156173706,0.22114048898220062,1.0,1.0,1.0,4,1,0,802.5777587890625,0.7636383771896362,3.4954562187194824,1,2,10.549712181091309,3.495682954788208,1,102.37944,0.041666666666666664,0.08333333333333333,0.7635,2.86,15660.512533333333,0.027407895160296066,2.003725617845169,0.8417886917065103,0.01799028361445783,0.4819277108433735,-0.00015011514522333068,0.08489996639376071,0.016803382434334525,4.019615561669446e-08,0.847457627118644,59.0,4.0943445622221,102.37944,0.05405405405405406,0.041666666666666664,0.08333333333333333,0.7635,2.857142857142857,1.8300000429153442,-0.37917381525039673
13,2020,ITA,Europe,High income,10.596991539001465,40.642295837402344,0.024591026827692986,0.8738640546798706,28.271406173706055,0.29436174035072327,-0.00015934799739625305,0.30468252301216125,0.23873783648014069,1.0,1.0,1.0,4,1,0,799.2723999023438,0.7636383771896362,3.4954562187194824,1,1,10.463424682617188,3.4775116443634033,1,92.789338,0.32,0.16,0.6933,2.902439024390244,16612.48533333333,0.024429333936356074,2.003725617845169,0.8395145070967247,0.022581458795180722,0.4819277108433735,-2.3939391662523993e-05,0.14248792390746642,0.017345982034602744,6.563037026618429e-08,0.8913043478260869,46.0,3.8501476017100584,,0.21621621621621623,0.32,0.16,0.6933,2.902439024390244,1.840000033378601,-1.1141289472579956
13,2021,ITA,Europe,High income,10.742977142333984,41.420772552490234,0.02436727285385132,0.8738640546798706,28.379772186279297,0.32693400979042053,0.02668776363134384,0.3154354691505432,0.23296420276165009,1.0,1.0,1.0,4,1,0,805.4114990234375,0.7636383771896362,3.4954562187194824,1,5,10.545181274414062,3.4451489448547363,1,99.56947599999998,0.3333333333333333,0.18518518518518517,0.6765,2.8461538461538463,,0.043234533589037547,2.003725617845169,0.8549717150737974,,0.4819277108433735,-0.0006283795682481179,0.23035300642580325,0.012899330395888958,2.81245210227004e-08,0.7647058823529411,68.0,4.23410650459726,99.56947599999998,0.24324324324324326,0.3333333333333333,0.18518518518518517,0.6765,2.8461538461538463,1.4800000190734863,0.7371580600738525
14,2014,JPN,Asia,High income,11.133933067321777,36.85152053833008,0.022230740636587143,0.9574991464614868,29.219642639160156,0.1741865575313568,0.028165120631456375,0.2964378595352173,2.3143868446350098,0.0,0.0,0.0,3,1,1,853.7875366210938,0.9168046116828918,2.87249755859375,1,3,11.372222900390625,2.7605297565460205,1,99.43514899999998,0.0,0.0,0.7854,2.757425742574257,13923.360263157892,0.03950396303166551,3.2292681065137865,1.1787757911035848,0.002115457108433735,0.12048192771084337,0.0006070165188089498,0.3002294967192902,0.03441063105757683,3.027477272265079e-08,0.9484777517564403,427.0,6.059123195581797,99.43514899999998,0.02702702702702703,0.0,0.0,0.7854,2.7625,1.1799999475479126,0.20099827647209167
14,2015,JPN,Asia,High income,11.118103981018066,36.9309196472168,0.0219437126070261,0.9574991464614868,29.122785568237305,0.17436759173870087,0.031139971688389778,0.3054797053337097,2.1759307384490967,0.0,0.0,0.0,3,1,1,848.1366577148438,0.9168046116828918,2.87249755859375,1,1,11.957463264465332,2.7478935718536377,1,100.0,0.0,0.0,0.7898,2.795969773299748,14359.14092105263,0.028921554731350062,3.2292681065137865,1.175721721804325,0.002384716746987952,0.13253012048192772,0.0005068403884514408,0.21216736666018401,0.021811605337913226,2.7248889996858632e-08,0.943127962085308,422.0,6.0473721790462776,100.0,0.02702702702702703,0.0,0.0,0.7898,2.795969773299748,2.2899999618530273,-0.22150854766368866
14,2016,JPN,Asia,High income,11.21856689453125,37.498600006103516,0.021348686888813972,0.9574991464614868,29.241193771362305,0.16057969629764557,0.03569582477211952,0.31344497203826904,2.1003031730651855,1.0,0.0,0.0,3,1,1,855.0474243164062,0.9168046116828918,2.87249755859375,1,4,11.376620292663574,2.7287721633911133,1,99.948108,0.0,0.0,0.7699,2.787781350482315,13631.3928,0.02809479745680698,3.2292681065137865,1.1700943554933916,0.0037416469879518076,0.13253012048192772,7.654320495457153e-05,0.32964446483416837,0.03173637299787528,2.7752345873916122e-08,0.9149560117302052,341.0,5.834810737062605,99.948108,0.02702702702702703,0.0,0.0,0.7699,2.7824675324675323,2.299999952316284,-0.04309142380952835
14,2017,JPN,Asia,High income,11.231087684631348,38.39255142211914,0.022555328905582428,0.9177998304367065,29.226530075073242,0.17591439187526703,0.035237472504377365,0.3200037479400635,2.101898431777954,1.0,0.0,1.0,3,1,1,854.1900634765625,0.8423565030097961,2.75339937210083,1,1,11.300536155700684,2.7992894649505615,1,100.809502,0.045454545454545456,0.0,0.9311,2.715568862275449,13983.583733333333,0.031247906070782774,3.2292681065137865,1.1666883668758488,0.010539604096385543,0.13253012048192772,0.0009328836426145419,0.20035869631519232,0.03382513135277566,2.677583337371952e-08,0.9382022471910112,356.0,5.877735781779639,100.809502,0.05405405405405406,0.045454545454545456,0.0,0.9311,2.7203647416413372,2.549999952316284,-0.3511321544647217
14,2018,JPN,Asia,High income,11.261371612548828,37.791561126708984,0.02225290983915329,0.9177998304367065,29.24860191345215,0.18314945697784424,0.03178378939628601,0.3286682367324829,2.0256831645965576,1.0,1.0,1.0,3,1,1,855.480712890625,0.8423565030097961,2.75339937210083,1,4,11.39426040649414,2.8911261558532715,1,100.69761699999998,0.045454545454545456,0.09090909090909091,0.9182,2.758269720101781,14526.867066666668,0.03198978925848639,3.2292681065137865,1.1490451999758573,0.020030972289156627,0.18072289156626506,0.001690688418360456,0.2754614117877983,0.035022625067762235,2.594115661673247e-08,0.9449760765550239,418.0,6.037870919922137,100.69761699999998,0.05405405405405406,0.045454545454545456,0.09090909090909091,0.9182,2.7622739018087854,2.509999990463257,0.1897178441286087
14,2019,JPN,Asia,High income,11.377280235290527,37.65268325805664,0.022282268851995468,0.9177998304367065,29.263784408569336,0.17463526129722595,0.05046593025326729,0.3378799855709076,2.025547981262207,1.0,1.0,1.0,3,1,1,856.3690795898438,0.8423565030097961,2.75339937210083,1,4,11.39426040649414,2.8911261558532715,1,99.493345,0.08333333333333333,0.08333333333333333,0.9562000000000002,2.9029850746268657,15330.6736,0.02740660166168355,3.2292681065137865,1.1288980731696627,0.03228281445783133,0.4578313253012048,0.004533557410905868,0.5987607952315543,0.0381366791062379,3.1213478863634545e-08,0.9288990825688074,436.0,6.07993319509559,99.493345,0.08108108108108109,0.08333333333333333,0.08333333333333333,0.9562000000000002,2.9342105263157894,2.450000047683716,-0.2967519164085388
14,2020,JPN,Asia,High income,11.372502326965332,37.585411071777344,0.022848840802907944,0.9177998304367065,29.25016975402832,0.15549422800540924,0.029733501374721527,0.3513184189796448,1.9591325521469116,1.0,1.0,1.0,3,1,1,855.5724487304688,0.8423565030097961,2.75339937210083,1,2,11.306181907653809,2.8001394271850586,1,94.951293,0.32,0.16,0.8779,2.809090909090909,16404.552266666666,0.024424390965896284,3.2292681065137865,1.1339181617807497,0.03894069590361446,0.4578313253012048,0.005326556293356793,0.6456382389575167,0.049586295375084466,3.890810706337133e-08,0.9350282485875706,354.0,5.872117789475416,,0.24324324324324326,0.32,0.16,0.8779,2.8103975535168195,3.5299999713897705,0.3835632801055908
14,2021,JPN,Asia,High income,11.403929710388184,37.57765579223633,0.022548366338014603,0.9177998304367065,29.241565704345703,0.1820157766342163,0.04194621369242668,0.3501206934452057,1.8985521793365479,1.0,1.0,1.0,3,1,1,855.0691528320312,0.8423565030097961,2.75339937210083,1,4,11.39426040649414,2.8911261558532715,1,96.92068,0.3333333333333333,0.18518518518518517,0.8805,2.8525345622119818,,0.04324232933150938,3.2292681065137865,1.1331576876810754,,0.4578313253012048,0.0036996428141213814,0.46011603849597865,0.06072455477351643,3.3455625409405634e-08,0.8560311284046692,257.0,5.552959584921617,96.92068,0.2702702702702703,0.3333333333333333,0.18518518518518517,0.8805,2.868544600938967,2.2200000286102295,-0.13393481075763702
15,2014,KOR,Asia,High income,9.775169372558594,23.137922286987305,0.015698492527008057,0.8008541464805603,28.025976181030273,0.47831422090530396,0.01886286959052086,0.379740446805954,1.890916109085083,0.0,0.0,0.0,3,1,0,785.455322265625,0.6413673758506775,2.402562379837036,1,5,9.873674392700195,2.5255508422851562,1,101.422353,0.0,0.0,0.9097,2.6447368421052633,13308.437466666666,0.039499625357634856,1.768219242979787,0.9079645573891829,0.0005882515662650603,0.3855421686746988,0.013847082190027862,0.1386985835908603,0.019946107672581766,2.3434166793736728e-08,0.9212121212121213,165.0,5.111987788356544,101.422353,0.02702702702702703,0.0,0.0,0.9097,2.6447368421052633,7.849999904632568,0.4932060241699219
15,2015,KOR,Asia,High income,9.74232292175293,23.64714813232422,0.015859251841902733,0.8192688822746277,28.013404846191406,0.4298956096172333,0.016160139814019203,0.39267876744270325,1.7996397018432617,0.0,0.0,0.0,3,1,0,784.7508544921875,0.6712015271186829,2.4578065872192383,1,5,9.577815055847168,2.4667532444000244,1,100.0,0.0,0.0,0.9105999999999999,2.952,13717.181866666668,0.02892061746605352,1.768219242979787,0.902083621714049,0.0007763015662650603,0.43373493975903615,0.00955551747264502,0.14019723875345794,0.021546655006555355,1.9980616133456485e-08,0.9,140.0,4.948759890378168,100.0,0.02702702702702703,0.0,0.0,0.9105999999999999,2.9596774193548385,6.099999904632568,0.15484043955802917
15,2016,KOR,Asia,High income,9.853972434997559,25.904645919799805,0.016314519569277763,0.8192688822746277,28.03656005859375,0.4013265073299408,0.01992485113441944,0.4006175994873047,1.7050491571426392,1.0,0.0,0.0,3,1,0,786.0487060546875,0.6712015271186829,2.4578065872192383,1,2,9.757143020629883,2.456158399581909,1,98.86697300000002,0.0,0.0,0.9478999999999999,2.6595744680851063,14149.076666666666,0.028093841634170613,1.768219242979787,0.9122594807116521,0.0014597549397590362,0.4457831325301205,0.007427670268323862,0.16856442200395125,0.02030910012463728,2.097713076931733e-08,0.8952380952380953,105.0,4.663439094112067,98.86697300000002,0.02702702702702703,0.0,0.0,0.9478999999999999,2.6595744680851063,5.71999979019165,-1.3473364114761353
15,2017,KOR,Asia,High income,9.874403953552246,25.03078269958496,0.016291702166199684,0.8192688822746277,28.11585235595703,0.40934208035469055,0.02097996696829796,0.4114782512187958,1.684409737586975,1.0,0.0,1.0,3,1,0,790.5011596679688,0.6712015271186829,2.4578065872192383,1,2,9.86370849609375,2.456051826477051,1,97.485474,0.045454545454545456,0.0,0.9404999999999999,2.871794871794872,14480.506266666665,0.031247887226841818,1.768219242979787,0.911849649963867,0.0036572453012048193,0.4457831325301205,0.008440327951732331,0.12902108758191796,0.021355271166256906,2.377870482351626e-08,0.9176470588235294,85.0,4.454347296253507,97.485474,0.05405405405405406,0.045454545454545456,0.0,0.9404999999999999,2.92,8.670000076293945,0.3709787428379059
15,2018,KOR,Asia,High income,9.86535358428955,24.55879783630371,0.015979290008544922,0.8192688822746277,28.176158905029297,0.4171329140663147,0.022158736363053322,0.4119027554988861,1.6521514654159546,1.0,1.0,1.0,3,1,0,793.8959350585938,0.6712015271186829,2.4578065872192383,1,5,9.756782531738281,2.4667532444000244,1,96.412204,0.045454545454545456,0.09090909090909091,0.9014,2.8807339449541285,15000.531066666668,0.03198854032897894,1.768219242979787,0.9423436117760584,0.006494827228915663,0.4457831325301205,0.007870858421518453,0.12912554983726107,0.017285265199423482,2.4640447718701812e-08,0.9396551724137931,116.0,4.762173934797756,,0.05405405405405406,0.045454545454545456,0.09090909090909091,0.9014,2.8981481481481484,5.050000190734863,0.19725537300109863
15,2019,KOR,Asia,High income,9.98492431640625,24.77847671508789,0.01624765619635582,0.7973009943962097,28.132658004760742,0.3927586078643799,0.0213385671377182,0.4200814962387085,1.7231171131134033,1.0,1.0,1.0,3,1,0,791.4464721679688,0.6356889009475708,2.3919029235839844,1,4,9.959967613220215,2.061173915863037,1,95.178612,0.08333333333333333,0.08333333333333333,0.8778,2.8260869565217392,15758.746533333333,0.027403201138354698,1.768219242979787,0.9483107481788597,0.011275333253012049,0.4819277108433735,0.023874576843761694,0.21101092584565578,0.03194203437596504,2.530123970081427e-08,0.905511811023622,127.0,4.852030263919617,,0.08108108108108109,0.08333333333333333,0.08333333333333333,0.8778,2.824561403508772,4.829999923706055,0.3607446849346161
15,2020,KOR,Asia,High income,9.96322250366211,23.933618545532227,0.016425199806690216,0.7973009943962097,28.12834358215332,0.3635959029197693,0.0211835615336895,0.4306551218032837,1.76421320438385,1.0,1.0,1.0,3,1,0,791.2037353515625,0.6356889009475708,2.3919029235839844,1,4,9.948341369628906,2.061173915863037,1,,0.36,0.16,0.8773,2.802469135802469,16784.87,0.02442243027653102,1.768219242979787,0.9559128367525327,0.013480723373493975,0.4819277108433735,0.0037967313822692642,0.19046546805657266,0.011777034193955382,4.0043284168761807e-08,0.9418604651162791,172.0,5.153291594497779,,0.24324324324324326,0.36,0.16,0.8773,2.8089171974522293,,-1.2334821224212646
15,2021,KOR,Asia,High income,10.144625663757324,24.012298583984375,0.016152750700712204,0.7973009943962097,28.224876403808594,0.420354962348938,0.03644517436623573,0.4426819682121277,1.749606966972351,1.0,1.0,1.0,3,1,0,796.6436767578125,0.6356889009475708,2.3919029235839844,1,5,9.884028434753418,1.9755390882492065,1,,0.37037037037037035,0.18518518518518517,0.8617999999999999,2.977272727272727,,0.043242027149338905,1.768219242979787,0.9656002377370291,,0.4819277108433735,0.0022043857150222767,0.10799434851212854,0.016540299334649157,2.5962797134149303e-08,0.7964071856287425,167.0,5.123963979403259,,0.2702702702702703,0.37037037037037035,0.18518518518518517,0.8617999999999999,2.9516129032258065,5.480000019073486,1.26739501953125
16,2014,LUX,Europe,High income,10.901713371276855,42.63283157348633,0.025649607181549072,0.9390501976013184,24.954540252685547,1.827825903892517,0.6310694813728333,0.3359295427799225,0.0043790279887616634,0.0,0.0,0.0,4,1,0,622.7290649414062,0.8818152546882629,3.7562007904052734,1,1,10.612396240234375,3.7562007904052734,1,101.002341,0.0,0.0,0.7753000000000001,2.450617283950617,14097.750533333334,0.03950118545423924,1.3158731812228555,1.4014499552915405,0.00040920506024096385,0.4578313253012048,-0.00022748496229273854,0.040867157916106976,0.002626333321417826,4.638017189085054e-06,0.8601036269430051,193.0,5.267858159063328,101.002341,0.02702702702702703,0.0,0.0,0.7753000000000001,2.4472049689440993,1.4900000095367432,0.5657098889350891
16,2015,LUX,Europe,High income,10.899252891540527,42.71151351928711,0.025307927280664444,0.9390501976013184,24.818801879882812,1.9183545112609863,0.5313568711280823,0.3429878056049347,0.003854918060824275,0.0,0.0,0.0,4,1,0,615.972900390625,0.8818152546882629,3.7562007904052734,1,2,8.18707275390625,3.7562007904052734,1,100.0,0.0,0.0,0.7806,2.366336633663366,14540.0728,0.02892357930789759,1.3158731812228555,1.429260084994866,0.0005261620481927711,0.4578313253012048,-1.6086001062466753e-05,0.052617778480332264,0.002651335958838178,4.9976452527154486e-06,0.9439252336448598,214.0,5.3706380281276624,100.0,0.02702702702702703,0.0,0.0,0.7806,2.3668341708542715,2.0299999713897705,1.8753379583358765
16,2016,LUX,Europe,High income,10.882938385009766,43.46204376220703,0.024688761681318283,0.9390501976013184,24.853891372680664,1.910986304283142,-0.019943788647651672,0.34816089272499084,0.003931321203708649,1.0,0.0,0.0,4,1,0,617.7159423828125,0.8818152546882629,3.7562007904052734,1,2,8.490010261535645,3.7562007904052734,1,101.93006500000001,0.0,0.0,0.8373999999999999,2.653409090909091,14971.971599999999,0.028096618005160823,1.3158731812228555,1.4060853559044117,0.001160899518072289,0.4578313253012048,-0.0001627386277875181,0.020497863744985332,0.003511487599826982,1.848552335360029e-08,0.9119170984455959,193.0,5.267858159063328,101.93006500000001,0.02702702702702703,0.0,0.0,0.8373999999999999,2.653409090909091,2.0199999809265137,-1.7298648357391357
16,2017,LUX,Europe,High income,10.955255508422852,43.201194763183594,0.024998029693961143,0.9390501976013184,24.908550262451172,1.9274749755859375,0.22855785489082336,0.35989683866500854,0.004294942133128643,1.0,0.0,1.0,4,1,0,620.4358520507812,0.8818152546882629,3.7562007904052734,1,3,10.393769264221191,3.737788677215576,1,99.39181799999999,0.043478260869565216,0.0,0.9038,2.5823529411764707,15319.318533333331,0.0312513803235766,1.3158731812228555,1.3700229109542628,0.0033022840963855423,0.46987951807228917,-8.598112323967538e-05,0.01429255714055492,0.001492101237589478,-1.0697269108954544e-07,0.9289617486338798,183.0,5.214935757608986,99.39181799999999,0.05405405405405406,0.043478260869565216,0.0,0.9038,2.591715976331361,2.0899999141693115,-0.16233864426612854
16,2018,LUX,Europe,High income,10.989989280700684,42.93724060058594,0.024894071742892265,0.9170823097229004,24.985950469970703,1.9750133752822876,0.30784523487091064,0.3689672648906708,0.003936395980417728,1.0,1.0,1.0,4,1,0,624.2977294921875,0.8410399556159973,3.6683292388916016,1,1,10.158994674682617,3.649548292160034,1,97.613594,0.043478260869565216,0.08695652173913043,0.9713999999999999,2.837719298245614,15874.2264,0.0319926319078753,1.3158731812228555,1.4212299652190052,0.0057011067469879525,0.46987951807228917,2.9025347577206685e-05,0.03390757995618772,0.0014859681436244165,-6.301714444913007e-09,0.9306122448979591,245.0,5.5053315359323625,97.613594,0.05405405405405406,0.043478260869565216,0.08695652173913043,0.9713999999999999,2.8370044052863435,1.9600000381469727,0.6270709037780762
16,2019,LUX,Europe,High income,11.011215209960938,42.86071014404297,0.025019487366080284,0.9170823097229004,24.969266891479492,2.043208122253418,2.531553030014038,0.373725950717926,0.003132734913378954,1.0,1.0,1.0,4,1,0,623.4642944335938,0.8410399556159973,3.6683292388916016,1,5,10.371904373168945,3.6281754970550537,1,97.549085,0.08,0.08,0.9754999999999999,2.831223628691983,16665.756533333333,0.02741676492601678,1.3158731812228555,1.4009797499056005,0.009198243614457832,0.4819277108433735,4.2537881936715406e-05,0.02438361965843079,0.002177671017040049,-2.934086367114781e-06,0.9367588932806324,253.0,5.537334267018537,97.549085,0.08108108108108109,0.08,0.08,0.9754999999999999,2.841880341880342,1.8300000429153442,-0.6122528314590454
16,2020,LUX,Europe,High income,11.07107162475586,42.06275939941406,0.0254505705088377,0.9170823097229004,25.027231216430664,1.9961899518966675,2.000356435775757,0.3730774223804474,0.003451375989243388,1.0,1.0,1.0,4,1,0,626.3623046875,0.8410399556159973,3.6683292388916016,1,3,9.447624206542969,3.649548292160034,1,94.41311,0.34615384615384615,0.15384615384615385,1.0,2.7578947368421054,17738.783333333333,0.024435274532587765,1.3158731812228555,1.41035580101337,0.010718923855421687,0.4819277108433735,3.5648227887285074e-05,0.02518966691597452,0.0015947433913679535,7.36897008741601e-07,0.9047619047619048,210.0,5.351858133476067,,0.24324324324324326,0.34615384615384615,0.15384615384615385,1.0,2.7578947368421054,1.840000033378601,0.07352761179208755
